id;name;rating;bedroom;bed;bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
9.89E+17;Rental unit in Khet Bang Rak ;0;1;1;1.5  ;42482778;Harnpon;;Bang Rak;13.72601967;100.5285303;Private room;800;1;1;03-10-2023;0.35;25;348;1;
9.88E+17;Rental unit in เขตวัฒนา ;0;1;1;1;51715335;Live&Stay;;Vadhana;13.74357582;100.5565932;Entire home/apt;1732;1;2;09-12-2023;2;21;173;2;
9.89E+17;Condo in Khet Khlong Toei ;4.89 ;1;2;1;122363222;Chonny;;Khlong Toei;13.73424;100.5574;Entire home/apt;1999;1;9;22-12-2023;3.29;21;160;9;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;402093105;Hi Gravity;;Khlong Toei;13.72152313;100.5760374;Entire home/apt;1422;2;1;10-10-2023;0.38;204;243;1;
9.88E+17;Condo in Watthana ;0;2;2;2;274026012;潜;;Vadhana;13.74570538;100.5558538;Entire home/apt;3622;30;0;;;15;83;0;
9.88E+17;Rental unit in Khet Sathon ;5.0 ;1;1;1;79188226;Phanida;;Yan na wa;13.70548;100.54232;Entire home/apt;1100;4;3;12-11-2023;1.23;11;99;3;
9.88E+17;Rental unit in Khet Ratchathewi ;4.79 ;1;1;1;264864968;Tricia;;Ratchathewi;13.75739;100.53801;Entire home/apt;2835;2;47;27-12-2023;17.41;79;349;47;
9.86E+17;Place to stay in Khet Samphanthawong ;0;1;1;1.5 ;538372496;Pook;;Phra Nakhon;13.74746;100.49822;Private room;1486;3;0;;;1;361;0;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;159681846;Michael;;Khlong Toei;13.70444525;100.5941207;Entire home/apt;1016;7;1;24-11-2023;0.88;49;270;1;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;344327171;Alice;;Ratchathewi;13.75804241;100.5383616;Entire home/apt;2835;2;0;;;78;349;0;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;159681846;Michael;;Khlong Toei;13.70279819;100.5933629;Entire home/apt;1041;7;0;;;49;270;0;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;20133201;Willam;;Ratchathewi;13.75601;100.53801;Entire home/apt;2835;2;0;;;65;349;0;
9.89E+17;Condo in Khet Khlong Toei ;4.92 ;1;1;1;118100357;Roxy;;Khlong Toei;13.72287845;100.5796015;Entire home/apt;1686;3;12;19-12-2023;4.04;10;121;12;
9.88E+17;Rental unit in Khet Ratchathewi ;4.57 ;1;1;1;20133201;Willam;;Ratchathewi;13.756;100.53928;Entire home/apt;2835;2;7;26-11-2023;3.23;65;349;7;
9.86E+17;Rental unit in Khet Sathon ;2.0 ;1;1;1;402093105;Hi Gravity;;Sathon;13.70967014;100.5194645;Entire home/apt;1152;3;3;25-11-2023;1.03;204;268;3;
9.88E+17;Rental unit in Khet Bang Kapi ;0;3;3;3;530801979;Chonnakan;;Bang Kapi;13.75297342;100.6088763;Private room;6000;2;0;;;11;173;0;
9.88E+17;Rental unit in Khet Bang Kapi ;0;1;1;1;315766536;ICe;;Bang Kapi;13.75918881;100.6281504;Entire home/apt;800;14;1;06-12-2023;1;7;112;1;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;140884867;Yoojung;;Khlong Toei;13.70524;100.59922;Entire home/apt;1757;2;2;04-12-2023;0.77;6;66;2;
9.89E+17;Hotel in Khet Khlong Toei ;0;1;1;1.5 ;8354297;Weeraya;;Khlong Toei;13.7321093;100.5650199;Private room;2486;1;0;;;13;352;0;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;276781306;Alex;;Ratchathewi;13.75619776;100.537805;Entire home/apt;2835;2;0;;;61;349;0;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;402093105;Hi Gravity;;Khlong Toei;13.7213687;100.5760179;Entire home/apt;1698;1;0;;;204;241;0;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;276781306;Alex;;Ratchathewi;13.75824792;100.5379715;Entire home/apt;2835;2;1;18-11-2023;0.77;61;349;1;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;402093105;Hi Gravity;;Khlong Toei;13.72153138;100.5778384;Entire home/apt;1484;1;0;;;204;241;0;
9.89E+17;Rental unit in Khet Bang Rak ;5.0 ;1;1;1;118100357;Roxy;;Bang Rak;13.72557196;100.5267375;Entire home/apt;2400;6;11;21-12-2023;5.08;10;21;11;
9.89E+17;Rental unit in Khet Khlong San ;0;1;1;1;51295296;Theeranon;;Khlong San;13.72371875;100.5056477;Private room;2500;30;0;;;1;268;0;
9.88E+17;Rental unit in Khet Sathon ;0;1;1;1;159681846;Michael;;Yan na wa;13.7043;100.53284;Entire home/apt;1190;1;2;07-12-2023;1.30;49;326;2;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;402093105;Hi Gravity;;Khlong Toei;13.72316;100.57578;Entire home/apt;1456;1;1;14-10-2023;0.40;204;241;1;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;505145566;Wanwisa;;Ratchathewi;13.75649;100.5381;Entire home/apt;2835;2;1;12-11-2023;0.65;59;349;1;
9.86E+17;Rental unit in Khet Bang Na ;0;2;2;1;489532900;Wilasanee;;Bang Na;13.66417801;100.6152111;Entire home/apt;677;30;0;;;12;216;0;
9.89E+17;Rental unit in Watthana ;0;1;1;2;203729577;Pui;;Vadhana;13.73922;100.57872;Entire home/apt;2276;3;1;08-11-2023;0.61;1;254;1;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;505145566;Wanwisa;;Ratchathewi;13.75792;100.53975;Entire home/apt;2835;2;0;;;59;349;0;
9.88E+17;Condo in Khet Khlong Toei ;0;2;2;2;30386490;N'Dee;;Khlong Toei;13.73744295;100.5539065;Entire home/apt;3060;2;0;;;43;257;0;
9.88E+17;Rental unit in Khet Suan Luang ;0;3;5;0;502914284;Mimi;;Suanluang;13.73064917;100.607351;Entire home/apt;4335;2;0;;;119;311;0;
9.86E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;518322790;亞洲樂悠居;;Khlong Toei;13.70547;100.60059;Entire home/apt;960;4;0;;;10;329;0;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;485413319;Yang;;Ratchathewi;13.75661436;100.5400885;Entire home/apt;2835;2;0;;;51;349;0;
9.87E+17;Rental unit in Khet Phra Khanong ;4.71 ;1;1;1;500570663;Ant;;Phra Khanong;13.6984656;100.6002366;Private room;;1;7;14-12-2023;2.28;7;0;7;
9.87E+17;Rental unit in Khet Din Daeng ;0;1;1;1;13883101;Lei;;Din Daeng;13.7642031;100.5609498;Entire home/apt;1414;3;1;04-11-2023;0.56;4;63;1;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;505145566;Wanwisa;;Khlong Toei;13.70438189;100.5919053;Entire home/apt;1041;7;0;;;59;268;0;
9.89E+17;Serviced apartment in Watthana ;0;1;2;1.5 ;539134981;Premier;;Vadhana;13.73969991;100.587513;Private room;1226;30;0;;;5;270;0;
9.88E+17;Rental unit in Suan Luang ;4.33 ;1;1;1;161559407;Jin FU;;Suanluang;13.73553341;100.6155382;Entire home/apt;1119;1;3;30-11-2023;2.57;12;238;3;
9.88E+17;Home in Khet Phra Khanong ;0;6;6;0;130247910;Roombix;;Phra Khanong;13.69900811;100.6052799;Entire home/apt;6571;1;1;12-10-2023;0.39;8;246;1;
9.89E+17;Rental unit in Khet Thon Buri ;0;1;1;1.5 ;185438150;Pete&Gumpoong;;Thon buri;13.71382;100.47538;Entire home/apt;1500;7;1;13-11-2023;0.68;4;246;1;
9.87E+17;Rental unit in Khet Huai Khwang ;0;1;1;1.5 ;508131512;恩博;;Huai Khwang;13.75637799;100.5756269;Entire home/apt;1531;3;0;;;1;270;0;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;505145566;Wanwisa;;Khlong Toei;13.72351625;100.5748288;Entire home/apt;900;28;0;;;59;266;0;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;302092713;Yang;;Khlong Toei;13.7033;100.5941;Entire home/apt;1016;7;0;;;44;270;0;
9.87E+17;Rental unit in Ratchathewi ;0;1;2;1;538483950;Win Min Phyo;;Ratchathewi;13.75626;100.52372;Private room;650;1;0;;;1;269;0;
9.87E+17;Rental unit in Khet Khlong Toei ;0;2;2;2;505145566;Wanwisa;;Khlong Toei;13.72409073;100.5729539;Entire home/apt;1150;3;1;21-10-2023;0.44;59;234;1;
9.89E+17;Rental unit in Khet Bang Kapi ;0;1;1;1.5 ;185438150;Pete&Gumpoong;;Bang Kapi;13.75126059;100.6112992;Entire home/apt;1000;3;2;15-12-2023;1.76;4;261;2;
9.89E+17;Rental unit in Khet Phra Khanong ;0;1;1;1.5 ;185438150;Pete&Gumpoong;;Phra Khanong;13.68329;100.6042;Entire home/apt;1100;15;2;10-12-2023;1.71;4;219;2;
9.89E+17;Condo in Watthana ;4.67 ;1;1;1;118100357;Roxy;;Vadhana;13.74125;100.56102;Entire home/apt;1909;6;6;02-12-2023;2.65;10;144;6;
9.90E+17;Rental unit in Khet Ratchathewi ;0;1;1;1.5 ;478213381;Hampton Hotel And Residence;;Ratchathewi;13.76026836;100.5360482;Private room;1050;30;0;;;14;58;0;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;302092713;Yang;;Khlong Toei;13.70388384;100.5956828;Entire home/apt;1084;7;0;;;44;270;0;
9.88E+17;Rental unit in Krung Thep Maha Nakhon ;0;2;2;2;29732665;Huy;;Vadhana;13.73896388;100.5626771;Entire home/apt;3281;28;0;;;1;4;0;
9.90E+17;Home in Khet Bangkok Noi ;0;1;1;1;539159883;Rasamee;;Bangkok Noi;13.7559439;100.4801396;Private room;;1;0;;;1;269;0;
9.88E+17;Rental unit in Khet Sathon ;0;1;1;1;302092713;Yang;;Yan na wa;13.70451703;100.5322397;Entire home/apt;1190;1;0;;;44;325;0;
9.90E+17;Condo in Khet Suan Luang ;5.0 ;1;2;1;539158502;Chonpipat;;Suanluang;13.73632129;100.6390951;Entire home/apt;420;1;9;26-12-2023;4.50;2;105;9;
9.87E+17;Condo in Khet Khlong Toei ;0;1;1;1;512733166;Napida;;Khlong Toei;13.7257266;100.567636;Private room;1300;30;1;29-09-2023;0.33;1;90;1;
9.87E+17;Rental unit in Khet Sathon ;0;1;1;1;505145566;Wanwisa;;Yan na wa;13.70447709;100.531414;Entire home/apt;1259;1;0;;;59;325;0;
9.87E+17;Rental unit in Khet Huai Khwang ;0;2;3;1;505145566;Wanwisa;;Huai Khwang;13.76097;100.569;Entire home/apt;3812;1;1;06-10-2023;0.37;59;261;1;
9.88E+17;Bed and breakfast in Watthana ;5.0 ;1;2;1;155175445;Shammee;;Vadhana;13.73667606;100.562899;Private room;990;1;3;03-11-2023;1.22;12;268;3;
9.88E+17;Guesthouse in Watthana ;0;1;1;1;155175445;Shammee;;Vadhana;13.73731601;100.5632462;Private room;924;1;0;;;12;260;0;
9.88E+17;Guesthouse in Khet Khlong Toei ;4.50 ;1;1;1;155175445;Shammee;;Vadhana;13.73752377;100.5632957;Entire home/apt;830;1;4;04-12-2023;2.03;12;248;4;
9.88E+17;Bed and breakfast in Watthana ;4.86 ;1;1;1;155175445;Shammee;;Vadhana;13.7373837;100.5629315;Private room;896;1;7;04-12-2023;2.59;12;264;7;
9.90E+17;Home in Khet Prawet ;5.0 ;2;2;2.5 ;175187671;Nattha;;Pra Wet;13.6629244;100.6838596;Entire home/apt;2100;1;6;15-12-2023;2.47;1;241;6;
9.88E+17;Rental unit in Khet Din Daeng ;0;1;1;1;302092713;Yang;;Din Daeng;13.76305787;100.5605579;Entire home/apt;1495;1;2;28-11-2023;1.43;44;320;2;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;31015834;Natha;;Khlong Toei;13.70638491;100.5974204;Entire home/apt;690;28;1;17-12-2023;1;45;248;1;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;2;1.5 ;538858618;Phoenix;;Ratchathewi;13.7539695;100.529213;Entire home/apt;2024;28;1;21-11-2023;0.83;7;334;1;
9.90E+17;Rental unit in Khet Khlong Toei ;0;1;1;0;478213381;Hampton Hotel And Residence;;Khlong Toei;13.7250865;100.5659894;Private room;1234;30;0;;;14;74;0;
9.88E+17;Rental unit in Khet Khlong San ;0;1;1;1;484989400;Petcharat;;Khlong San;13.72291944;100.5035833;Entire home/apt;700;1;0;;;7;215;0;
9.90E+17;Rental unit in Khet Ratchathewi ;4.80 ;1;1;1;101430472;Berlin;;Ratchathewi;13.75039338;100.5558663;Entire home/apt;2253;1;5;21-12-2023;2.17;2;172;5;
9.90E+17;Condo in Khet Sathon ;5.0 ;1;1;1.5 ;36009950;Sunny;;Sathon;13.71174;100.52105;Entire home/apt;1350;28;4;10-12-2023;1.67;16;345;4;
9.90E+17;Home in Chatuchak ;4.75 ;4;4;0;471197676;Ningnong Chutima;;Chatu Chak;13.79726;100.55478;Entire home/apt;3329;2;4;11-12-2023;1.48;21;244;4;
9.87E+17;Rental unit in Khet Din Daeng ;0;1;1;1;505145566;Wanwisa;;Din Daeng;13.76529735;100.5603725;Entire home/apt;1495;1;0;;;59;326;0;
9.87E+17;Rental unit in Khet Sathon ;0;1;1;1;485413319;Yang;;Yan na wa;13.70428989;100.532821;Entire home/apt;1131;1;0;;;51;325;0;
9.87E+17;Rental unit in Khet Huai Khwang ;4.96 ;1;1;1.5 ;107138081;Roskie;;Din Daeng;13.78027454;100.5738718;Entire home/apt;1476;15;26;24-12-2023;8.30;7;74;26;
9.88E+17;Rental unit in Khet Sathon ;4.75 ;1;2;1.5 ;460449500;Emma;;Sathon;13.71555124;100.5208658;Entire home/apt;1063;1;4;20-12-2023;1.76;8;204;4;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;485413319;Yang;;Khlong Toei;13.70138;100.58923;Entire home/apt;1041;7;0;;;51;268;0;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;485413319;Yang;;Khlong Toei;13.72408313;100.5734371;Entire home/apt;900;28;0;;;51;266;0;
9.87E+17;Rental unit in Khet Bangkok Yai ;0;1;1;1;313838631;Sourabh;;Bangkok Yai;13.73686213;100.4745838;Entire home/apt;376;1;2;22-10-2023;0.81;4;268;2;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1.5 ;179336488;Jc;;Khlong Toei;13.72217529;100.5779112;Entire home/apt;1296;7;2;12-11-2023;0.77;18;233;2;
9.90E+17;Rental unit in Watthana ;0;1;1;1;524765795;Yimmy;;Vadhana;13.7206907;100.589167;Entire home/apt;4476;3;0;;;1;238;0;
9.90E+17;Rental unit in Watthana ;4.75 ;1;1;1;482449714;Tanick;;Vadhana;13.7297668;100.572556;Entire home/apt;1900;1;4;15-12-2023;2.11;18;249;4;
9.90E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;45628851;Cc;;Khlong Toei;13.715897;100.5748618;Entire home/apt;1695;12;0;;;2;267;0;
9.90E+17;Rental unit in Watthana ;0;1;2;1;27444800;Viraporn;;Vadhana;13.74531666;100.5742279;Entire home/apt;1700;30;0;;;2;365;0;
9.90E+17;Bed and breakfast in Watthana ;0;1;2;1;155175445;Shammee;;Vadhana;13.7409715;100.564437;Private room;980;1;1;18-10-2023;0.43;12;252;1;
9.88E+17;Rental unit in Khet Khlong San ;0;1;2;1;460449500;Emma;;Khlong San;13.72076;100.49371;Entire home/apt;880;28;0;;;8;238;0;
9.88E+17;Rental unit in Khet Ratchathewi ;0;1;2;1;531057856;Bryant;;Ratchathewi;13.75033556;100.5444136;Entire home/apt;2248;28;0;;;3;175;0;
9.90E+17;Home in Khet Khlong Toei ;0;3;4;0;178846375;Kwankamol;;Khlong Toei;13.7274248;100.5611563;Entire home/apt;5800;1;1;06-10-2023;0.36;5;0;1;
9.90E+17;Rental unit in Khet Sathon ;4.67 ;1;1;1;139189243;Hana;;Sathon;13.71314277;100.5218903;Entire home/apt;1600;1;3;24-12-2023;1.07;60;264;3;
9.90E+17;Rental unit in Khet Sathon ;5.0 ;1;2;1;139189243;Hana;;Sathon;13.71280973;100.520328;Entire home/apt;1286;1;3;18-12-2023;1.70;60;219;3;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1.5 ;527749381;Yin;;Khlong Toei;13.71768;100.57709;Entire home/apt;1236;7;0;;;19;233;0;
9.88E+17;Rental unit in Khet Phra Khanong ;0;2;2;1;262923052;Shilei;;Phra Khanong;13.70308;100.60412;Entire home/apt;3750;3;0;;;41;262;0;
9.90E+17;Rental unit in Khet Sathon ;3.80 ;2;2;2;139189243;Hana;;Sathon;13.70740646;100.5244266;Entire home/apt;2600;1;5;13-12-2023;2.17;60;253;5;
9.88E+17;Rental unit in Khet Phra Khanong ;0;1;1;1.5 ;262923052;Shilei;;Phra Khanong;13.70277597;100.6053788;Entire home/apt;1510;5;1;17-11-2023;0.73;41;262;1;
9.87E+17;Condo in Khet Wang Thonglang ;0;1;1;1;66067378;Gaan;;Wang Thong Lang;13.7709173;100.6083031;Entire home/apt;1890;2;2;19-11-2023;1.00;2;102;2;
9.88E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;262923052;Shilei;;Khlong Toei;13.70375;100.5933;Entire home/apt;900;5;2;19-11-2023;1.13;41;256;2;
9.88E+17;Rental unit in Khet Ratchathewi ;0;2;3;2;531057856;Bryant;;Parthum Wan;13.74822935;100.5427065;Entire home/apt;4643;28;0;;;3;177;0;
9.87E+17;Hotel in Khet Lat Krabang ;0;1;1;1;186270866;Elmer;;Lat Krabang;13.71883546;100.7643083;Private room;1099;1;0;;;129;269;0;
9.87E+17;Hotel in Khet Lat Krabang ;0;1;2;1;186270866;Elmer;;Lat Krabang;13.71886031;100.764312;Private room;1099;1;0;;;129;269;0;
9.90E+17;Guesthouse in Khet Phra Nakhon ;0;1;2;1;542217192;FavUltimate;;Phra Nakhon;13.7524327;100.5048517;Private room;3040;1;0;;;7;324;0;
9.90E+17;Rental unit in Khet Khlong San ;0;3;3;3;110237570;Lili;;Khlong San;13.71522251;100.5039201;Entire home/apt;20381;28;2;22-12-2023;2;6;31;2;
9.89E+17;Rental unit in Watthana ;5.0 ;1;1;1;533050011;Leo;;Vadhana;13.73547;100.56357;Entire home/apt;2366;3;5;22-11-2023;2.08;10;173;5;
9.90E+17;Rental unit in Khet Khlong San ;0;3;3;3;534608257;Molly;;Khlong San;13.7149981;100.5034033;Entire home/apt;21571;1;2;28-11-2023;0.70;3;77;2;
9.90E+17;Condo in Watthana ;0;1;1;1;110723438;Idan;;Vadhana;13.73512;100.57001;Entire home/apt;1440;30;0;;;2;62;0;
9.89E+17;Rental unit in Khet Thon Buri ;0;1;2;1;111283828;L;;Thon buri;13.70781097;100.4801695;Entire home/apt;889;2;0;;;1;89;0;
9.90E+17;Home in Khet Huai Khwang ;5.0 ;5;6;0;534608257;Molly;;Huai Khwang;13.7905004;100.5769357;Entire home/apt;8100;1;3;05-12-2023;1.58;3;329;3;
9.90E+17;Condo in Watthana ;0;1;1;1;534927158;Sophie;;Vadhana;13.71612188;100.6007344;Entire home/apt;1000;30;1;06-10-2023;0.36;1;237;1;
9.87E+17;Rental unit in Khet Suan Luang ;0;1;1;1;24515236;Nemanja;;Suanluang;13.7396388;100.6027323;Entire home/apt;1000;180;0;;;1;269;0;
9.87E+17;Rental unit in Watthana ;0;1;1;1;2824430;D;;Vadhana;13.73823616;100.5847128;Entire home/apt;2480;1;0;;;17;255;0;
9.89E+17;Home in Khet Huai Khwang ;5.0 ;5;5;0;489884379;Luck;;Huai Khwang;13.78453944;100.5813434;Entire home/apt;6786;1;3;19-11-2023;1.01;1;205;3;
9.87E+17;Condo in เขตบางกะปิ ;0;1;1;1;1782611;Tanan;;Bang Kapi;13.76227;100.64814;Entire home/apt;720;28;2;23-12-2023;1.22;5;233;2;
9.90E+17;Rental unit in Khet Khlong Toei ;4.86 ;1;1;1;30386490;N'Dee;;Khlong Toei;13.74075;100.55105;Entire home/apt;2846;1;7;15-11-2023;2.41;43;228;7;
9.89E+17;Rental unit in Khet Khlong Toei ;0;1;1;0;478213381;Hampton Hotel And Residence;;Khlong Toei;13.7250865;100.5659894;Private room;981;30;0;;;14;54;0;
9.90E+17;Rental unit in Khet Suan Luang ;0;1;1;1;430387401;Pornchai;;Suanluang;13.74322015;100.6438618;Entire home/apt;480;3;1;30-11-2023;1;3;250;1;
9.87E+17;Rental unit in Khet Khlong Toei ;0;1;1;1;29665859;Sirithorn & Felix;;Khlong Toei;13.7116;100.59406;Entire home/apt;1216;1;1;30-11-2023;1;7;234;1;
9.89E+17;Rental unit in Krung Thep Maha Nakhon ;0;1;1;1;52161947;Noons;;Huai Khwang;13.77107291;100.5825215;Entire home/apt;811;28;1;02-12-2023;1;131;361;1;
9.89E+17;Rental unit in Khet Ratchathewi ;0;2;2;2;26657645;Tony;;Ratchathewi;13.74873;100.55497;Entire home/apt;4123;1;2;30-11-2023;1.09;3;83;2;
9.89E+17;Rental unit in Watthana ;0;1;1;1;442284362;Vivi;;Vadhana;13.73722938;100.5837017;Entire home/apt;4400;1;0;;;4;270;0;
9.87E+17;casa particular in Khet Chatuchak ;0;1;1;1;493412920;Alice;;Chatu Chak;13.8204308;100.5833942;Private room;900;1;0;;;152;269;0;
9.90E+17;Hotel in Khet Phra Nakhon ;0;1;1;1;493412920;Alice;;Phra Nakhon;13.76029669;100.497626;Private room;2497;1;0;;;152;269;0;
9.90E+17;Hotel in Khet Phra Nakhon ;0;1;1;1;493412920;Alice;;Phra Nakhon;13.7586482;100.4985871;Private room;1880;1;0;;;152;270;0;
9.90E+17;Hotel in Khet Bang Kho Laem ;0;1;1;1;493412920;Alice;;Bang Kho laen;13.7044134;100.5050431;Private room;7961;1;0;;;152;269;0;
9.89E+17;Bed and breakfast in Watthana ;0;1;2;1;155175445;Shammee;;Vadhana;13.73715893;100.5618185;Private room;971;2;2;13-12-2023;0.78;12;252;2;
9.87E+17;Home in Khet Huai Khwang ;0;4;6;0;538624342;Roy Michael;;Huai Khwang;13.78182759;100.5786543;Entire home/apt;6857;1;1;26-09-2023;0.33;1;260;1;
9.87E+17;Rental unit in Watthana ;0;2;1;2;505904135;Li;;Vadhana;13.73922182;100.5910476;Entire home/apt;;90;0;;;10;0;0;
9.89E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;485413319;Yang;;Ratchathewi;13.75770083;100.5379044;Entire home/apt;2835;2;1;07-11-2023;0.59;51;349;1;
9.90E+17;Hotel in Khet Phra Nakhon ;0;1;1;1;493412920;Alice;;Phra Nakhon;13.7586482;100.4985871;Private room;1880;1;0;;;152;270;0;
9.89E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;302092713;Yang;;Ratchathewi;13.75779323;100.5405504;Entire home/apt;2835;2;0;;;44;349;0;
9.87E+17;Home in Watthana ;5.0 ;3;3;3;194086664;May;;Vadhana;13.72857;100.58962;Entire home/apt;6906;1;4;02-12-2023;1.38;1;163;4;
9.89E+17;Guesthouse in Khet Phra Nakhon ;0;1;1;1;542217192;FavUltimate;;Phra Nakhon;13.7524327;100.5048517;Private room;1760;1;0;;;7;319;0;
9.87E+17;Home in Khet Pathum Wan ;0;1;2;1;102419875;Vichai;;Parthum Wan;13.7460628;100.5223724;Private room;;30;0;;;1;364;0;
9.89E+17;Rental unit in Khet Chatuchak ;0;2;2;1;46041827;Terz;;Chatu Chak;13.8248112;100.5679865;Private room;2000;30;0;;;12;332;0;
9.90E+17;Rental unit in Khet Chatuchak ;0;1;1;1;45730392;Aey;;Chatu Chak;13.83569184;100.5730372;Entire home/apt;1500;15;0;;;1;362;0;
9.89E+17;Rental unit in Khet Ratchathewi ;0;1;1;1;159681846;Michael;;Ratchathewi;13.75745;100.54029;Entire home/apt;2835;2;1;05-11-2023;0.57;49;349;1;
9.91E+17;Rental unit in Khet Sathon ;4.67 ;1;2;1.5 ;460449500;Emma;;Sathon;13.71608;100.51917;Entire home/apt;980;1;3;24-12-2023;1.38;8;234;3;
9.90E+17;Rental unit in Watthana ;0;1;1;1;88109830;Tanya;;Vadhana;13.71607;100.59143;Private room;;1;0;;;1;270;0;
9.87E+17;Rental unit in Khet Huai Khwang ;4.20 ;1;1;1.5 ;128418761;Leah;;Huai Khwang;13.77829357;100.5739376;Entire home/apt;1545;15;4;26-11-2023;1.97;5;0;4;
9.91E+17;Rental unit in Khet Din Daeng ;0;2;2;2;460449500;Emma;;Huai Khwang;13.75617024;100.569482;Entire home/apt;1900;28;0;;;8;234;0;
9.91E+17;Rental unit in Khet Ratchathewi ;4.86 ;3;5;0;6496398;Anne;;Ratchathewi;13.75250958;100.539658;Entire home/apt;6114;2;7;20-12-2023;3.09;7;211;7;
9.91E+17;Rental unit in Khet Khlong San ;0;1;1;1;491376783;Noppanan;;Khlong San;13.71403356;100.5055015;Entire home/apt;990;31;0;;;14;221;0;
9.87E+17;Rental unit in Phra Khanong ;4.50 ;1;1;1.5 ;538642328;ทิพยรัตน์;;Phra Khanong;13.70411865;100.6025801;Entire home/apt;1340;2;10;25-12-2023;3.49;1;82;10;
9.91E+17;Rental unit in Khet Ratchathewi ;5.0 ;1;1;1.5 ;178149175;Tom;;Ratchathewi;13.75569281;100.5417098;Entire home/apt;1683;1;8;13-12-2023;4.36;3;0;8;
9.91E+17;Rental unit in Khet Bang Rak ;5.0 ;1;1;1.5 ;215327582;Gigi;;Bang Rak;13.72601145;100.5267782;Entire home/apt;3057;3;4;11-12-2023;1.54;16;161;4;
9.90E+17;Home in Watthana ;5.0 ;5;5;0;539365694;Sakul;;Vadhana;13.72200993;100.5882156;Entire home/apt;4577;2;10;22-12-2023;3.41;1;330;10;
9.91E+17;Rental unit in Khet Huai Khwang ;0;1;1;1;157804575;Chang;;Huai Khwang;13.75683;100.56931;Entire home/apt;2300;25;2;01-12-2023;0.98;57;261;2;
9.91E+17;Rental unit in Khet Khlong San ;0;1;1;1;180236978;Thananya;;Khlong San;13.72136288;100.4955663;Entire home/apt;1100;7;0;;;2;245;0;
9.87E+17;Rental unit in Khet Bang Kapi ;0;1;1;1;244931796;Rose;;Bang Kapi;13.76157775;100.6407694;Entire home/apt;600;30;0;;;2;314;0;
9.92E+17;Rental unit in Watthana ;5.0 ;3;4;0;532704474;ศรราม;;Vadhana;13.73369995;100.5771806;Entire home/apt;2100;4;3;21-12-2023;1.41;2;325;3;
9.87E+17;Hotel in Khet Ratchathewi ;0;1;1;1;493412920;Alice;;Ratchathewi;13.7508238;100.5304025;Private room;2510;1;0;;;152;269;0;
9.87E+17;Rental unit in Khet Huai Khwang ;4.67 ;2;3;1;20133201;Willam;;Huai Khwang;13.75969628;100.5685537;Entire home/apt;3812;1;3;03-12-2023;1.50;65;262;3;
9.87E+17;Rental unit in Khet Din Daeng ;0;1;1;1;159681846;Michael;;Din Daeng;13.76487121;100.5616704;Entire home/apt;1495;1;0;;;49;326;0;
9.87E+17;Rental unit in Khet Din Daeng ;0;2;2;1;159681846;Michael;;Din Daeng;13.76315;100.56126;Entire home/apt;2391;1;0;;;49;303;0;
9.87E+17;Rental unit in Khet Pathum Wan ;5.0 ;2;2;2;30386490;N'Dee;;Parthum Wan;13.74036;100.54249;Entire home/apt;4800;2;14;17-12-2023;4.94;43;240;14;
9.90E+17;Rental unit in Watthana ;4.80 ;1;1;1.5 ;179336488;Jc;;Vadhana;13.71631;100.59383;Entire home/apt;1856;2;5;24-12-2023;1.92;18;234;5;
9.90E+17;Boutique hotel in Khet Dusit ;0;1;1;1;487262934;Maliwan;;Dusit;13.769506;100.5074548;Private room;1470;1;0;;;2;263;0;
